person_id,id,name,character,role,platform
30600,tm181060,Christine Elise,Sandra Richter,ACTOR,disney
56261,tm181060,Robbie Tucker,Charlie Richter,ACTOR,disney
97310,tm181060,Amy Pietz,Corey's Mom,ACTOR,disney
57767,tm181060,Jere Burns,Principal Dunnan,ACTOR,disney
17580,tm181060,Carlease Burke,Rhoda Wainwright,ACTOR,disney
736546,tm181060,Chloe Little,Janel Lundley,ACTOR,disney
2434,tm181060,Kofi Siriboe,Max,ACTOR,disney
95502,tm181060,Blair Fowler,Leah,ACTOR,disney
13471,tm181060,Joe Nussbaum,,DIRECTOR,disney
35401,tm176323,Dylan Sprouse,Zack  Martin,ACTOR,disney
35400,tm176323,Cole Sprouse,Cody Martin,ACTOR,disney
23824,tm176323,Brenda Song,London Tipton,ACTOR,disney
70946,tm176323,Debby Ryan,Bailey Pickett,ACTOR,disney
25356,tm176323,Phill Lewis,Marion Moseby,ACTOR,disney
336025,tm176323,Matthew Timmons,Woody Fink,ACTOR,disney
54611,tm176323,John Ducey,Donald Spaulding / Ronald Spaulding,ACTOR,disney
15030,tm176323,Matthew Glave,Dr. Olsen,ACTOR,disney
26118,tm176323,Kara Pacitto,Kellie Smith,ACTOR,disney
336026,tm176323,Katelyn Pacitto,Nellie Smith,ACTOR,disney
406004,tm176323,John French,Sven,ACTOR,disney
6937,tm176323,Sean McNamara,,DIRECTOR,disney
34143,tm184724,Zachary Gordon,Greg Heffley,ACTOR,disney
40820,tm184724,Devon Bostick,Rodrick Heffley,ACTOR,disney
22238,tm184724,Robert Capron,Rowley Jefferson,ACTOR,disney
2281,tm184724,Steve Zahn,Frank Heffley,ACTOR,disney
13237,tm184724,Rachael Harris,Susan Heffley,ACTOR,disney
10859,tm184724,Peyton List,Holly Hills,ACTOR,disney
16242,tm184724,Fran Kranz,Bill,ACTOR,disney
19393,tm184724,Andrew McNee,Coach Malone,ACTOR,disney
16507,tm184724,Serge Houde,Mr. Salz,ACTOR,disney
31124,tm184724,Terence Kelly,Grandpa Heffley,ACTOR,disney
99867,tm184724,Connor Fielding,Manny Heffley,ACTOR,disney
643243,tm184724,Owen Fielding,Manny Heffley,ACTOR,disney
40511,tm184724,Karan Brar,Chirag Gupta,ACTOR,disney
17689,tm184724,Laine MacNeil,Patty Farrell,ACTOR,disney
99866,tm184724,Grayson Russell,Fregley,ACTOR,disney
64144,tm184724,Bryce Hodgson,Ben Segal,ACTOR,disney
5586,tm184724,John Shaw,Mr. Draybick,ACTOR,disney
80855,tm184724,Alf Humphreys,Mr. Jefferson,ACTOR,disney
36209,tm184724,Teryl Rothery,Mrs. Kohan,ACTOR,disney
47335,tm184724,Dalila Bela,Taylor Pringle,ACTOR,disney
15976,tm184724,Jakob Davies,Scotty Douglas,ACTOR,disney
1456503,tm184724,Maple Batalia,Melissa,ACTOR,disney
34151,tm184724,Melissa Roxburgh,Rachel,ACTOR,disney
1237100,tm184724,Jeff Kinney,Mr. Jonathon Hills,ACTOR,disney
253966,tm184724,Alec Willows,Minister,ACTOR,disney
318857,tm184724,Sean Mathieson,Mean Skater Dude,ACTOR,disney
481276,tm184724,Belita Moreno,Mrs. Norton,ACTOR,disney
46253,tm184724,Elysia Rotaru,Ingrid - Girl in The Foot,ACTOR,disney
51859,tm184724,Benjamin Hollingsworth,Terence - Man in The Foot,ACTOR,disney
29200,tm184724,Michelle Harrison,Wealthy Woman,ACTOR,disney
371104,tm184724,Kevin Kazakoff,Wealthy Man,ACTOR,disney
2528,tm184724,Graeme Duffy,Emcee,ACTOR,disney
37794,tm184724,Christopher De-Schuster,Chris the Bass Player,ACTOR,disney
205603,tm184724,Samantha Page,Shelley,ACTOR,disney
205601,tm184724,Ava Hughes,Marley,ACTOR,disney
205641,tm184724,Jake D. Smith,Archie Kelly,ACTOR,disney
6611,tm184724,Owen Best,Bryce Anderson,ACTOR,disney
110944,tm184724,Spencer Drever,Harry Gilbertson,ACTOR,disney
367227,tm184724,Michael Strusievici,Crying Boy,ACTOR,disney
1456515,tm184724,Conner Ingram,Young Rodrick,ACTOR,disney
93178,tm184724,Mark Brandon,Male News Anchor,ACTOR,disney
54609,tm184724,Dawn Chubai,Female News Anchor,ACTOR,disney
793365,tm184724,Brenda Anderson,Mrs. Fiorkowski,ACTOR,disney
756192,tm184724,Doreen Ramus,Mrs. Cabbage,ACTOR,disney
133177,tm184724,Betty Phillips,Mrs. Evesham,ACTOR,disney
13806,tm184724,Tae Helgeth,Mrs. Tan,ACTOR,disney
180440,tm184724,Sheila Paterson,Mrs. Bingham,ACTOR,disney
675551,tm184724,Monica Marko,Mrs. Anholtz,ACTOR,disney
876942,tm184724,Darcy Michael,Convenience Store Customer #1,ACTOR,disney
249335,tm184724,Manoj Sood,Convenience Store Customer #2,ACTOR,disney
99879,tm184724,Angela Moore,Convenience Store Customer #3,ACTOR,disney
754141,tm184724,Nancy Ebert,Convenience Store Customer #4,ACTOR,disney
207695,tm184724,Savannah Lathem,Additional Voice (voice),ACTOR,disney
1456521,tm184724,Kyle Cornell,Party Goer (uncredited),ACTOR,disney
757302,tm184724,Kai Kennedy,Cowering Kid (uncredited),ACTOR,disney
335758,tm184724,Tom MacNeill,Teacher (uncredited),ACTOR,disney
22799,tm184724,David Bowers,,DIRECTOR,disney
34143,tm68246,Zachary Gordon,Greg Heffley,ACTOR,disney
2281,tm68246,Steve Zahn,Frank Heffley,ACTOR,disney
40820,tm68246,Devon Bostick,Rodrick Heffley,ACTOR,disney
22238,tm68246,Robert Capron,Rowley Jefferson,ACTOR,disney
13237,tm68246,Rachael Harris,Susan Heffley,ACTOR,disney
10859,tm68246,Peyton List,Holly Hills,ACTOR,disney
99866,tm68246,Grayson Russell,Fregley,ACTOR,disney
40511,tm68246,Karan Brar,Chirag Gupta,ACTOR,disney
17689,tm68246,Laine MacNeil,Patty Farrell,ACTOR,disney
99867,tm68246,Connor Fielding,Manny Heffley,ACTOR,disney
643243,tm68246,Owen Fielding,Manny Heffley,ACTOR,disney
34151,tm68246,Melissa Roxburgh,Heather Hills,ACTOR,disney
44942,tm68246,Philip Maurice Hayes,Stan Warren,ACTOR,disney
31124,tm68246,Terence Kelly,Grandpa Heffley,ACTOR,disney
256398,tm68246,Bronwen Smith,Isabella Wendell-Jefferson,ACTOR,disney
80855,tm68246,Alf Humphreys,Mr. Jefferson,ACTOR,disney
99868,tm68246,Elise Gatien,Madison,ACTOR,disney
5586,tm68246,John Shaw,Mr. Draybick,ACTOR,disney
19393,tm68246,Andrew McNee,Coach Malone,ACTOR,disney
40836,tm68246,Tom Stevens,Lenwood Heath,ACTOR,disney
64144,tm68246,Bryce Hodgson,Ben Segal,ACTOR,disney
37794,tm68246,Christopher De-Schuster,Chris the Bass Player,ACTOR,disney
47335,tm68246,Dalila Bela,Taylor Pringle,ACTOR,disney
53367,tm68246,Frank C. Turner,Troop Master Barrett,ACTOR,disney
29201,tm68246,Emily Holmes,Mrs. Hills,ACTOR,disney
1237100,tm68246,Jeff Kinney,Mr. Jonathon Hills,ACTOR,disney
249154,tm68246,Amitai Marmorstein,Cranium Shaker Operator,ACTOR,disney
231001,tm68246,Roan Curtis,Girl at Cranium Shaker #1,ACTOR,disney
1456537,tm68246,Sydney Wong,Girl at Cranium Shaker #2,ACTOR,disney
6210,tm68246,Reese Alexander,Cop,ACTOR,disney
456548,tm68246,Cameron Mitchell Jr.,Country Club Manager,ACTOR,disney
954844,tm68246,Latonya Williams,Receptionist Amy,ACTOR,disney
755473,tm68246,Nicole Fraissinet,Receptionist Julie,ACTOR,disney
51814,tm68246,Doug Abrahams,Rodrick's Rescuer,ACTOR,disney
54608,tm68246,Melody B. Choi,Snack Bar Girl,ACTOR,disney
53163,tm68246,Kyle Cassie,Country Club Waiter,ACTOR,disney
673164,tm68246,Kevin Kruchkywich,Country Club Pool Guy,ACTOR,disney
6609,tm68246,Amy Esterle,Country Club Waitress,ACTOR,disney
195859,tm68246,Gerry Durand,Country Club Valet,ACTOR,disney
714304,tm68246,Joshua J. Ballard,Spag Union Math Boy,ACTOR,disney
298265,tm68246,Matt Mazur,Spag Union Tracking Device Boy,ACTOR,disney
84169,tm68246,Jared Abrahamson,Tim Warren,ACTOR,disney
593022,tm68246,Matteo Stefan,Biff Warren,ACTOR,disney
186416,tm68246,Collin MacKechnie,Chip Warren,ACTOR,disney
1456541,tm68246,Sofia Bowers,Li'l Cutie,ACTOR,disney
54609,tm68246,Dawn Chubai,Newscaster,ACTOR,disney
73125,tm68246,Anne Openshaw,Mrs. Warren,ACTOR,disney
12811,tm68246,Keith MacKechnie,Man in Kitchen,ACTOR,disney
683609,tm68246,Simon Chin,Restaurant Owner,ACTOR,disney
38609,tm68246,B. J. Harrison,Dry Cleaner,ACTOR,disney
35699,tm68246,Russell Roberts,Confederate Soldier,ACTOR,disney
1456542,tm68246,Paul Fisher,Spag Union Announcer,ACTOR,disney
760770,tm68246,David Palacio,Spag Union Boy,ACTOR,disney
1576407,tm68246,Peter Brown,Popcorn Vendor (uncredited),ACTOR,disney
1362669,tm68246,Zeeshan Goawala,Student (uncredited),ACTOR,disney
1456591,tm68246,Mark Redsky,Cook on Phone (uncredited),ACTOR,disney
89348,tm68246,Trenton Rogers,Student (voice) (uncredited),ACTOR,disney
335759,tm68246,Cameron K. Smith,Union Rifleman (uncredited),ACTOR,disney
226218,tm68246,James O'Sullivan,Sunblock Guy (uncredited),ACTOR,disney
1456610,tm68246,Ian Thompson,Bus Driver (uncredited),ACTOR,disney
22799,tm68246,David Bowers,,DIRECTOR,disney
4785,tm64436,Wallace Shawn,Rex (voice),ACTOR,disney
2718,tm64436,Tom Hanks,Woody (voice),ACTOR,disney
6638,tm64436,Tim Allen,Buzz Lightyear (voice),ACTOR,disney
19829,tm64436,Corey Burton,Captain Suds (voice),ACTOR,disney
14954,tm64436,Tony Cox,Chuck E. Duck (voice),ACTOR,disney
5645,tm64436,Donald Fullilove,Chuck E. Duck (voice),ACTOR,disney
6645,tm64436,Emily Hahn,Bonnie (voice),ACTOR,disney
6641,tm64436,Don Rickles,Mr. Potato Head (voice),ACTOR,disney
5647,tm64436,Lori Alan,Bonnie's Mom (voice),ACTOR,disney
6642,tm64436,Estelle Harris,Mrs. Potato Head (voice),ACTOR,disney
2290,tm64436,John Ratzenberger,Hamm (voice),ACTOR,disney
36112,tm64436,Mark A. Walsh,Drips (voice),ACTOR,disney
6649,tm64436,Timothy Dalton,Mr. Pricklepants (voice),ACTOR,disney
1117,tm64436,Joan Cusack,Jessie (voice),ACTOR,disney
5478,tm64436,Sherry Lynn,Cuddles (voice),ACTOR,disney
4811,tm64436,Lori Richardson,Babs (voice),ACTOR,disney
6653,tm64436,Carlos Alazraqui,Additional Voice Talent (voice),ACTOR,disney
5644,tm64436,John Cygan,Additional Voice Talent (voice),ACTOR,disney
35185,tm64436,Andy Fischer-Price,Additional Voice Talent (voice),ACTOR,disney
5651,tm64436,Angus MacLane,Additional Voice Talent (voice),ACTOR,disney
5479,tm64436,Danny Mann,Additional Voice Talent (voice),ACTOR,disney
5480,tm64436,Mona Marshall,Additional Voice Talent (voice),ACTOR,disney
22592,tm64436,Alec Medlock,Additional Voice Talent (voice),ACTOR,disney
4775,tm64436,Teddy Newton,Additional Voice Talent (voice),ACTOR,disney
313883,tm64436,Jessika Van,Additional Voice Talent (voice),ACTOR,disney
5649,tm64436,Jim Ward,Additional Voice Talent (voice),ACTOR,disney
298301,tm64436,Crawford Wilson,Additional Voice Talent (voice),ACTOR,disney
5646,tm64436,Jess Harnell,Additional Voice Talent (voice),ACTOR,disney
36112,tm64436,Mark A. Walsh,,DIRECTOR,disney
6716,tm160861,Meryl Streep,Narrator,ACTOR,disney
160044,tm160861,Louie Schwartzberg,,DIRECTOR,disney
2718,tm166632,Tom Hanks,Woody (voice),ACTOR,disney
6638,tm166632,Tim Allen,Buzz Lightyear (voice),ACTOR,disney
1117,tm166632,Joan Cusack,Jessie (voice),ACTOR,disney
6642,tm166632,Estelle Harris,Mrs. Potato Head (voice),ACTOR,disney
4785,tm166632,Wallace Shawn,Rex (voice),ACTOR,disney
2290,tm166632,John Ratzenberger,Hamm (voice),ACTOR,disney
4775,tm166632,Teddy Newton,Mini Buzz Lightyear (voice),ACTOR,disney
5651,tm166632,Angus MacLane,T-Bone / Super Pirate / Funky Monk / Gary Grappling Hook (voice),ACTOR,disney
8499,tm166632,Jane Lynch,Queen Neptuna (voice),ACTOR,disney
6649,tm166632,Timothy Dalton,Mr. Pricklepants (voice),ACTOR,disney
2280,tm166632,Peter Sohn,Recycle Ben (voice),ACTOR,disney
6645,tm166632,Emily Hahn,Bonnie (voice),ACTOR,disney
5647,tm166632,Lori Alan,Bonnie's Mom / Tae-Kwon Doe (voice),ACTOR,disney
5789,tm166632,Josh Cooley,Cashier / Lizard Wizard (voice),ACTOR,disney
5646,tm166632,Jess Harnell,Mini Zurg / Vlad the Engineer (voice),ACTOR,disney
4796,tm166632,Bret 'Brook' Parker,DJ Blu-Jay (voice),ACTOR,disney
37410,tm166632,Emily Forbes,Roxy Boxy (voice),ACTOR,disney
37411,tm166632,Kitt Hirasaki,Nervous Sys-Tim (voice),ACTOR,disney
6653,tm166632,Carlos Alazraqui,Koala Kopter (voice),ACTOR,disney
5461,tm166632,Bob Bergen,Condorman (voice),ACTOR,disney
262082,tm166632,Jason Topolski,Ghost Burger / Pizza Bot (voice),ACTOR,disney
5649,tm166632,Jim Ward,Franklin (voice),ACTOR,disney
5644,tm166632,John Cygan,Additional Voices,ACTOR,disney
6641,tm166632,Don Rickles,Mr. Potato Head (voice),ACTOR,disney
5651,tm166632,Angus MacLane,,DIRECTOR,disney
598237,tm164519,Tony Fucile,Papà (voice),ACTOR,disney
29859,tm164519,Krista Sheffler,Bambino (voice),ACTOR,disney
29861,tm164519,Phil Sheridan,Nonno (voice),ACTOR,disney
29862,tm164519,Enrico Casarosa,,DIRECTOR,disney
1491,tm168978,Seth Green,Milo (voice),ACTOR,disney
1117,tm168978,Joan Cusack,Mom (voice),ACTOR,disney
8292,tm168978,Dan Fogler,Gribble (voice),ACTOR,disney
14480,tm168978,Breckin Meyer,Alien (voice),ACTOR,disney
36635,tm168978,Elisabeth Harnois,Ki (voice),ACTOR,disney
20611,tm168978,Tom Everett Scott,Milo's Dad (voice),ACTOR,disney
27993,tm168978,Mindy Sterling,Supervisor (voice),ACTOR,disney
3155,tm168978,Julene Renee,Martian (voice),ACTOR,disney
2273,tm168978,Raymond Ochoa,Martian Hatchling (voice),ACTOR,disney
36636,tm168978,Robert Ochoa,Martian Hatchling (voice),ACTOR,disney
36638,tm168978,Ryan Ochoa,Martian Hatchling (voice),ACTOR,disney
36637,tm168978,Seth Robert Dusky,Milo (voice) (as Seth Dusky),ACTOR,disney
82388,tm168978,Amber Gainey Meade,Martian,ACTOR,disney
18723,tm168978,Dee Bradley Baker,Two Cats (uncredited),ACTOR,disney
1380439,tm168978,Adam Jennings,Martian,ACTOR,disney
8720,tm168978,Jacquie Barnbrook,Martian,ACTOR,disney
33612,tm168978,Kevin Cahoon,Wingnut,ACTOR,disney
419486,tm168978,Kirsten Severson,Martian,ACTOR,disney
472598,tm168978,Matthew Henerson,Martian,ACTOR,disney
8297,tm168978,Stephen Kearin,Martian,ACTOR,disney
16846,tm168978,Simon Wells,,DIRECTOR,disney
17127,tm170139,Vincent Martella,Phineas Flynn / Phineas-2 (voice),ACTOR,disney
2375,tm170139,Thomas Brodie-Sangster,Ferb Fletcher (voice),ACTOR,disney
18723,tm170139,Dee Bradley Baker,Perry the Platypus / Additional Voices (voice),ACTOR,disney
26676,tm170139,Ashley Tisdale,Candace Flynn / Candace-2 (voice),ACTOR,disney
34134,tm170139,Dan Povenmire,Dr. Heinz Doofenshmirtz / Doof-2 / Additional Voices (voice),ACTOR,disney
25238,tm170139,Richard O'Brien,Lawrence Fletcher / Lawrence-2 (voice),ACTOR,disney
34130,tm170139,Jeff 'Swampy' Marsh,Major Francis Monogram / Monogram-2 (voice),ACTOR,disney
13793,tm170139,Alyson Stoner,Isabella Garcia-Shapiro / Isabella-2 (voice),ACTOR,disney
16127,tm170139,Maulik Pancholy,Baljeet Rai / Baljeet-2 / Additional Voices (voice),ACTOR,disney
34129,tm170139,Bobby Gaylor,Buford Van Stomm / Buford-2 (voice),ACTOR,disney
34132,tm170139,Mitchel Musso,Jeremy Johnson / Jeremy-2 / Additional Voices (voice),ACTOR,disney
88367,tm170139,Tyler Alexander Mann,Carl (voice),ACTOR,disney
33643,tm170139,Kelly Hu,Stacy Hirano (voice),ACTOR,disney
78498,tm170139,John Viener,Norm / Normbots (voice),ACTOR,disney
4886,tm170139,Jack McBrayer,Irving (voice),ACTOR,disney
49842,tm170139,April Stewart,Additional Voices (voice),ACTOR,disney
1304,tm170139,Ariel Winter,Gretchen / Additional Voices (voice),ACTOR,disney
32692,tm170139,Caroline Rhea,Linda Flynn-Fletcher / Linda-2 / Additional Voices (voice),ACTOR,disney
98541,tm170139,Diamond White,Additional Voices (voice),ACTOR,disney
12805,tm170139,Doris Roberts,Mrs. Thompson (voice),ACTOR,disney
6821,tm170139,Fred Tatasciore,Additional Voices (voice),ACTOR,disney
14142,tm170139,Grey DeLisle,Additional Voices (voice),ACTOR,disney
34131,tm170139,Isabella Murad,Milly (voice),ACTOR,disney
524,tm170139,Jeff Bennett,Additional Voices (voice),ACTOR,disney
2150294,tm170139,Jaret Reddick,Danny (voice),ACTOR,disney
1571064,tm170139,Jennifer L. Hughes,Additional Voices (voice),ACTOR,disney
7997,tm170139,Kevin Michael Richardson,Additional Voices (voice),ACTOR,disney
9645,tm170139,Laura Dickinson,Vocalist (voice),ACTOR,disney
77898,tm170139,Loni Love,Carl in Disguise (voice),ACTOR,disney
737,tm170139,Todd Stashwick,Mr. Johnson (voice),ACTOR,disney
855018,tm170139,Danny Jacob,Ferb-2 (singing voice) (uncredited),ACTOR,disney
101272,tm170139,Slash,Self (uncredited),ACTOR,disney
34134,tm170139,Dan Povenmire,,DIRECTOR,disney
34136,tm170139,Robert Hughes,,DIRECTOR,disney
742028,ts6220,Cole Jensen,Wyatt Bernstein,ACTOR,disney
742031,ts6220,Oana Gregory,Amanda Bernstein,ACTOR,disney
109113,ts6220,Tim Lagasse,Crash,ACTOR,disney
683821,ts6220,Aaron R Landon,Pesto,ACTOR,disney
43849,ts6220,Landry Bender,Cleo Bernstein,ACTOR,disney
12682,ts34269,Sterling Knight,Chad Dylan Cooper,ACTOR,disney
91737,ts34269,Allisyn Ashley Arm,Zora Lancaster,ACTOR,disney
96094,ts34269,Doug Brochu,Grady Mitchell,ACTOR,disney
23827,ts34269,Tiffany Thornton,Tawni Hart,ACTOR,disney
29869,ts34269,Brandon Mychal Smith,Nico Harris,ACTOR,disney
253148,ts34269,Shayne Topp,Shayne Zabo,ACTOR,disney
255223,ts34269,Damien C. Haas,Damien Johanssen,ACTOR,disney
296350,ts34269,Matthew Scott Montgomery,Matthew Bailey,ACTOR,disney
2718,tm183850,Tom Hanks,Woody (voice),ACTOR,disney
6638,tm183850,Tim Allen,Buzz Lightyear (voice),ACTOR,disney
1117,tm183850,Joan Cusack,Jessie (voice),ACTOR,disney
6641,tm183850,Don Rickles,Mr. Potato Head (voice),ACTOR,disney
6642,tm183850,Estelle Harris,Mrs. Potato Head (voice),ACTOR,disney
4785,tm183850,Wallace Shawn,Rex (voice),ACTOR,disney
2290,tm183850,John Ratzenberger,Hamm (voice),ACTOR,disney
6646,tm183850,Blake Clark,Slinky Dog (voice),ACTOR,disney
4809,tm183850,Jeff Pidgeon,Aliens (voice),ACTOR,disney
6644,tm183850,Jodi Benson,Barbie (voice),ACTOR,disney
2295,tm183850,Michael Keaton,Ken (voice),ACTOR,disney
6649,tm183850,Timothy Dalton,Mr. Pricklepants (voice),ACTOR,disney
5640,tm183850,Jeff Garlin,Buttercup (voice),ACTOR,disney
4477,tm183850,Kristen Schaal,Trixie (voice),ACTOR,disney
1943,tm183850,Bonnie Hunt,Dolly (voice),ACTOR,disney
4791,tm183850,Bud Luckey,Chuckles (voice),ACTOR,disney
6645,tm183850,Emily Hahn,Bonnie (voice),ACTOR,disney
5647,tm183850,Lori Alan,Mrs. Anderson (voice),ACTOR,disney
32765,tm183850,Zoe Levin,Peas-in-a-Pod (voice),ACTOR,disney
5651,tm183850,Angus MacLane,Captain Zip (voice),ACTOR,disney
5502,tm183850,Axel Geddes,Rexing Ball (voice),ACTOR,disney
2410825,tm183850,Javier Fernández-Peña,Spanish Buzz (voice),ACTOR,disney
529,tm183850,Frank Welker,Bullseye (voice),ACTOR,disney
25816,tm183850,Gary Rydstrom,,DIRECTOR,disney
19062,ts33722,Tress MacNeille,Daisy Duck (voice),ACTOR,disney
11702,ts33722,Nika Futterman,Cuckoo Loca (voice),ACTOR,disney
230999,tm71403,Genevieve Hannelius,Charity (voice),ACTOR,disney
558703,tm71403,Tatiana Gudegast,Hope (voice) / Front Teeth Girl,ACTOR,disney
49718,tm71403,Marlowe Peyton,Jingle (voice),ACTOR,disney
2209,tm71403,Aidan Gemme,Noble (voice),ACTOR,disney
43510,tm71403,Cheryl Ladd,Mrs. Claus,ACTOR,disney
23115,tm71403,Danny Woodburn,Eli,ACTOR,disney
6650,tm71403,Richard Kind,Eddy the Elf Dog (voice),ACTOR,disney
49717,tm71403,Josh Feldman,Carter Reynolds,ACTOR,disney
25746,tm71403,Kaitlyn Maher,Sarah Reynolds,ACTOR,disney
49,tm71403,George Newbern,Thomas Reynolds,ACTOR,disney
33727,tm71403,Trevor Wright,Baxter (voice),ACTOR,disney
22782,tm71403,Obba Babatundé,Mayor Denny,ACTOR,disney
14974,tm71403,Ali Hillis,Agnes Bright,ACTOR,disney
49520,tm71403,Jennifer Elise Cox,Blue Bright,ACTOR,disney
8004,tm71403,Audrey Wasilewski,Dorothy Bright,ACTOR,disney
62653,tm71403,Bill Chott,Mr. Holman,ACTOR,disney
32984,tm71403,Paul Rae,Jeb Gibson,ACTOR,disney
228022,tm71403,Brian T. Finney,Sheriff Andy,ACTOR,disney
49719,tm71403,Ted Rooney,Mr. Miller,ACTOR,disney
4680,tm71403,Diedrich Bader,Comet (voice),ACTOR,disney
13182,tm71403,Chris Coppola,Dancer (voice),ACTOR,disney
5627,tm71403,Josh Flitter,Brutus (voice),ACTOR,disney
27926,tm71403,Bryce Clyde Jenkins,Emmett,ACTOR,disney
48819,tm71403,Pat Finn,Santa Claus,ACTOR,disney
20611,tm71403,Tom Everett Scott,Santa Paws (voice),ACTOR,disney
10864,tm71403,Bonnie Somerville,Mrs. Paws (voice),ACTOR,disney
17692,tm71403,Jay Brazeau,Judge,ACTOR,disney
49716,tm71403,Joey Bothwell,Mildred,ACTOR,disney
34146,tm71403,Nic Novicki,Ellis,ACTOR,disney
6612,tm71403,Michael Teigen,Mr. Kent,ACTOR,disney
29739,tm71403,Robert Vince,,DIRECTOR,disney
33734,tm35507,Skyler Gisondo,B-Dawg (voice),ACTOR,disney
915203,tm35507,Charles Henry Wyson,Buddha (voice),ACTOR,disney
31023,tm35507,Ty Panitz,Mudbud (voice),ACTOR,disney
230999,tm35507,Genevieve Hannelius,Rosebud (voice),ACTOR,disney
12328,tm35507,Tucker Albrizzi,Budderball (voice),ACTOR,disney
3072,tm35507,Richard Riehle,Thomas Howard,ACTOR,disney
4099,tm35507,Edward Herrmann,Philip Wellington,ACTOR,disney
31584,tm35507,Mason Cook,Pete Howard,ACTOR,disney
23546,tm35507,Elaine Hendrix,Ubasti (voice),ACTOR,disney
37287,tm35507,Mo Gallini,Tarik,ACTOR,disney
78662,tm35507,Christopher Maleki,Seti,ACTOR,disney
16127,tm35507,Maulik Pancholy,Babi (voice),ACTOR,disney
25746,tm35507,Kaitlyn Maher,Cammy (voice),ACTOR,disney
23562,tm35507,Adam Alexi-Malle,Amir Sabbagh,ACTOR,disney
558710,tm35507,Ranya Jaber,Farah,ACTOR,disney
2209,tm35507,Aidan Gemme,Babu (voice),ACTOR,disney
11805,tm35507,Ryan Stiles,Slither (voice),ACTOR,disney
10864,tm35507,Bonnie Somerville,Mala (voice),ACTOR,disney
29738,tm35507,Tim Conway,Deputy Sniffer (voice),ACTOR,disney
558709,tm35507,Anna Primiani,Cleopatra,ACTOR,disney
12843,tm35507,Lochlyn Munro,Henry,ACTOR,disney
29739,tm35507,Robert Vince,,DIRECTOR,disney
230999,tm166883,Genevieve Hannelius,Rosebud (voice),ACTOR,disney
29648,tm166883,Sierra McCormick,Alice,ACTOR,disney
49522,tm166883,Sage Ryan,Pete,ACTOR,disney
55489,tm166883,Debra Jo Rupp,Zelda (voice),ACTOR,disney
33734,tm166883,Skyler Gisondo,Billy/B-Dawg (voice),ACTOR,disney
12328,tm166883,Tucker Albrizzi,Bartleby,ACTOR,disney
14481,tm166883,Elisa Donovan,Janice,ACTOR,disney
1242933,tm166883,Nico Ghisi,Budderball,ACTOR,disney
915203,tm166883,Charles Henry Wyson,Buddha (voice),ACTOR,disney
31023,tm166883,Ty Panitz,Mudbud (voice),ACTOR,disney
49521,tm166883,Frankie Jonas,Pip (voice),ACTOR,disney
2274482,tm166883,Jake Johnson,Sam,ACTOR,disney
12047,tm166883,Harland Williams,Warwick,ACTOR,disney
16630,tm166883,Rance Howard,Mr. Johnson,ACTOR,disney
49520,tm166883,Jennifer Elise Cox,Mrs. Carroll,ACTOR,disney
48819,tm166883,Pat Finn,Frank Carroll,ACTOR,disney
11805,tm166883,Ryan Stiles,Hoot (voice),ACTOR,disney
76913,tm166883,Dylan Sprayberry,Rodney,ACTOR,disney
195512,tm166883,Hardy Gatlin,Skip,ACTOR,disney
6612,tm166883,Michael Teigen,Sheriff Dan,ACTOR,disney
6033,tm166883,Max Charles,Joseph,ACTOR,disney
16252,tm166883,Nels Lennarson,Joseph's Dad,ACTOR,disney
4680,tm166883,Diedrich Bader,Howlloween Hound (voice),ACTOR,disney
53367,tm166883,Frank C. Turner,Sheriff Jim,ACTOR,disney
29738,tm166883,Tim Conway,Deputy Sniffer (voice),ACTOR,disney
73576,tm166883,Nikki Garcia,,ACTOR,disney
27883,tm166883,Brendan Meyer,Punk Teen,ACTOR,disney
11280,tm166883,Nick Eversman,,ACTOR,disney
29739,tm166883,Robert Vince,,DIRECTOR,disney
