id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,platform
ts13328,Forensic Files,SHOW,"Real crimes, disease outbreaks and accidents around the world are solved by experts using scientific laboratory analysis which helps them find previously undetectable evidence. Brilliant scientific work helps convict the guilty and free the innocent.",1996,TV-MA,22,"['crime', 'documentation']",['US'],15,tt0247882,8.8,7028,33.686,8,hulu
ts20996,Storm of the Century,SHOW,When a blizzard hits an isolated island town it brings with it a mysterious stranger intent on terrorizing the people for a sinister purpose.,1999,,88,"['scifi', 'drama', 'fantasy', 'horror', 'thriller']",['US'],1,tt0135659,7.3,23751,67.806,7,hulu
tm8726,Billy Madison,MOVIE,"Billy Madison is the 27 year-old son of Bryan Madison, a very rich man who has made his living in the hotel industry. Billy stands to inherit his father's empire, but only if he can make it through all 12 grades, 2 weeks per grade, to prove that he has what it takes to run the family business.",1995,PG-13,90,['comedy'],['US'],,tt0112508,6.3,153276,21.325,6.183,hulu
ts28078,Yu Yu Hakusho,SHOW,"One day, 14-year-old Yusuke Urameshi suddenly finds himself dead, having died pushing a child out of the way of oncoming traffic. Since he has such a bad personality, even the Spirit World was caught by surprise that he would sacrifice himself. Yusuke soon finds out he wasn't supposed to die and has a chance for resurrection and bringing his body back to life. After being resurrected, Yusuke becomes a Spirit Detective, along with his comrades, and one adventure after another happens, whether it be an investigation or a fighting tournament.",1992,TV-14,23,"['action', 'scifi', 'romance', 'animation', 'comedy', 'drama', 'fantasy']",['JP'],5,tt0329947,8.4,13046,185.458,8.542,hulu
tm127337,Alien³,MOVIE,"After escaping with Newt and Hicks from the alien planet, Ripley crash lands on Fiorina 161, a prison planet and host to a correctional facility. Unfortunately, although Newt and Hicks do not survive the crash, a more unwelcome visitor does. The prison does not allow weapons of any kind, and with aid being a long time away, the prisoners must simply survive in any way they can.",1992,R,114,"['action', 'horror', 'scifi']","['GB', 'US']",,tt0103644,6.4,313546,34.978,6.4,hulu
ts5804,Absolutely Fabulous,SHOW,"Set in the world of fashion and PR, immature fun-loving mother Edina Monsoon and her best friend Patsy drive Eddie's sensible daughter, Saffron, up the wall with their constant drug abuse and outrageous selfishness. Numerous in-jokes and heavy doses of cruel humour have made this series a cult hit in the UK and abroad.",1992,TV-14,31,"['comedy', 'european']",['GB'],6,tt0105929,8.2,20988,124.36,7.5,hulu
tm58094,Armageddon,MOVIE,"When an asteroid threatens to collide with Earth, NASA honcho Dan Truman determines the only way to stop it is to drill into its surface and detonate a nuclear bomb. This leads him to renowned driller Harry Stamper, who agrees to helm the dangerous space mission provided he can bring along his own hotshot crew. Among them is the cocksure A.J. who Harry thinks isn't good enough for his daughter, until the mission proves otherwise.",1998,PG-13,150,"['scifi', 'thriller', 'action']",['US'],,tt0120591,6.7,443262,49.113,6.8,hulu
tm49650,The Wedding Singer,MOVIE,"Robbie, a local rock star turned wedding singer, is dumped on the day of his wedding. Meanwhile, waitress Julia finally sets a wedding date with her fiancée Glenn. When Julia and Robbie meet and hit it off, they find that things are more complicated than anybody thought.",1998,PG-13,95,"['comedy', 'music', 'romance']",['US'],,tt0120888,6.9,159071,13.285,6.77,hulu
tm49453,Meet Joe Black,MOVIE,"When the grim reaper comes to collect the soul of megamogul Bill Parrish, he arrives with a proposition: Host him for a ""vacation"" among the living in trade for a few more days of existence. Parrish agrees, and using the pseudonym Joe Black, Death begins taking part in Parrish's daily agenda and falls in love with the man's daughter. Yet when Black's holiday is over, so is Parrish's life.",1998,PG-13,178,"['fantasy', 'drama', 'romance']",['US'],,tt0119643,7.2,257792,54.709,7.302,hulu
ts19074,Angel,SHOW,"The vampire Angel, cursed with a soul, moves to Los Angeles and aids people with supernatural-related problems while questing for his own redemption. A spin-off from Buffy the Vampire Slayer.",1999,TV-14,42,"['scifi', 'drama', 'action', 'fantasy', 'thriller']",['US'],5,tt0162065,7.9,74319,401.106,7.95,hulu
tm185180,Rudy,MOVIE,"Rudy grew up in a steel mill town where most people ended up working, but wanted to play football at Notre Dame instead. There were only a couple of problems. His grades were a little low, his athletic skills were poor, and he was only half the size of the other players. But he had the drive and the spirit of 5 people and has set his sights upon joining the team.",1993,PG,114,"['drama', 'sport']",['US'],,tt0108002,7.5,67459,14.076,7.376,hulu
ts1981,Digimon Adventure,SHOW,"While at summer camp, seven kids are transported to a strange digital world. In this new world they make friends with creatures that call themselves Digimon who were born to defend their world from various evil forces.",1999,TV-PG,21,"['animation', 'action', 'scifi', 'comedy', 'drama', 'family']",['JP'],7,tt0211145,7.9,6769,150.259,8.099,hulu
tm44402,"Girl, Interrupted",MOVIE,"Set in the changing world of the late 1960s, Susanna Kaysen's prescribed ""short rest"" from a psychiatrist she had met only once becomes a strange, unknown journey into Alice's Wonderland, where she struggles with the thin line between normal and crazy. Susanna soon realizes how hard it is to get out once she has been committed, and she ultimately has to choose between the world of people who belong inside or the difficult world of reality outside.",1999,R,127,"['drama', 'european']","['DE', 'US']",,tt0172493,7.3,204592,21.505,7.6,hulu
tm61715,Deep Blue Sea,MOVIE,"Researchers on the undersea lab Aquatica have genetically altered the brains of captive sharks to develop a cure for Alzheimer's disease. But there's an unexpected side effect: the sharks got smarter, faster, and more dangerous. After a big storm damages their remote research facility, they must fight for their lives.",1999,R,105,"['action', 'horror', 'scifi', 'thriller']","['US', 'AU']",,tt0149261,5.9,131325,23.585,5.958,hulu
ts21188,Just Shoot Me!,SHOW,"Just Shoot Me! is an American television sitcom that aired for seven seasons on NBC from March 4, 1997, to August 16, 2003, with 148 episodes produced. The show was created by Steven Levitan, the show's executive producer.",1997,TV-PG,22,['comedy'],['US'],7,tt0118364,6.8,19683,78.788,6.6,hulu
ts21343,Sailor Moon,SHOW,"One day, Usagi Tsukino, clumsy 2nd-year middle school student, stumbles upon a talking cat named Luna. Luna tells her that she is destined to be Sailor Moon, ""champion of love and justice"", and she must search for the fabled Moon Princess. Usagi finds friends that turn out to be destined senshi as well, and together they fight to save the world from the certain doom brought upon by the Dark Kingdom.",1992,TV-PG,24,"['scifi', 'action', 'animation', 'drama', 'fantasy', 'romance', 'comedy', 'family']",['JP'],5,tt0103369,7.8,6048,150.396,8.355,hulu
ts30735,NYPD Blue,SHOW,"Police drama set in New York City, exploring the internal and external struggles of the fictional 15th precinct of Manhattan. Each episode typically intertwined several plots involving an ensemble cast.",1993,TV-14,46,"['drama', 'crime', 'thriller']",['US'],12,tt0106079,7.7,15692,89.356,7.079,hulu
tm61707,The Deep End of the Ocean,MOVIE,"A three-year-old boy disappears during his mother's high school reunion. Nine years later, by chance, he turns up in the town in which the family has just relocated.",1999,PG-13,106,"['drama', 'european']",['US'],,tt0120646,6.3,18871,15.209,6.427,hulu
ts22113,Initial D,SHOW,"Takumi’s job as a tofu delivery boy has turned him into one of the most formidable drivers around. Behind the wheel of his Eight-Six, he’s one with the road—and his life shifts into high gear when the underground street racing world takes notice. Drivers from across the region are lining up for a shot at the new guy. Takumi’s not just focused on winning—he’s out to prove he’s the best.",1998,TV-14,26,"['animation', 'action', 'comedy', 'drama', 'sport', 'romance']",['JP'],6,tt0385426,8.5,3800,251.437,8,hulu
tm8637,Die Hard: With a Vengeance,MOVIE,"New York detective John McClane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian Zeus Carver to prevent the loss of innocent lives. McClane thought he'd seen it all, until a genius named Simon engages McClane, his new ""partner"" -- and his beloved city -- in a deadly game that demands their concentration.",1995,R,131,"['thriller', 'action']",['US'],,tt0112864,7.6,401043,40.174,7.3,hulu
tm48430,Godzilla,MOVIE,"French nuclear tests irradiate an iguana into a giant monster that viciously attacks freighter ships in the Pacific Ocean. A team of experts, including Niko Tatopoulos, conclude that the oversized reptile is the culprit. Before long, the giant lizard is loose in Manhattan as the US military races to destroy the monster before it reproduces and it's spawn takes over the world.",1998,PG-13,130,"['thriller', 'scifi', 'action']","['JP', 'US']",,tt0120685,5.4,199776,43.753,5.606,hulu
tm131129,The Muppet Christmas Carol,MOVIE,"A retelling of the classic Dickens tale of Ebenezer Scrooge, miser extraordinaire. He is held accountable for his dastardly ways during night-time visitations by the Ghosts of Christmas Past, Present and Future.",1992,G,85,"['comedy', 'drama', 'fantasy', 'family']","['GB', 'US']",,tt0104940,7.7,65201,20.249,7.4,hulu
tm11081,Outbreak,MOVIE,"A deadly airborne virus finds its way into the USA and starts killing off people at an epidemic rate. Col. Sam Daniels' job is to stop the virus spreading from a small town, which must be quarantined, and to prevent an over reaction by the White House.",1995,R,125,"['drama', 'thriller', 'action']",['US'],,tt0114069,6.6,135381,18.935,6.529,hulu
ts21315,Rugrats,SHOW,"Focuses on a group of toddlers, most prominently Tommy, Chuckie, Phil, Lil, and Angelica, and their day-to-day lives, usually involving common life experiences that become adventures in the babies' imaginations. Adults in the series are almost always unaware of what the children are up to; however, this only provides more room for the babies to explore and discover their surroundings.",1991,TV-Y,21,"['animation', 'comedy', 'family']",['US'],10,tt0101188,7.4,37580,239.611,7.642,hulu
ts11981,Felicity,SHOW,"Felicity Porter, a sensitive and intelligent girl from the San Francisco Bay Area, decides to give up a slot at Stanford University's pre-med program to follow her long time crush to college in New York City. Things get even more complicated when she meets her dorm's resident advisor and they fall in love.",1998,TV-14,44,"['drama', 'romance']",['US'],4,tt0134247,6.9,12692,42.29,6.597,hulu
tm48053,Sliding Doors,MOVIE,"London publicist Helen, effortlessly slides between parallel storylines that show what happens when she does or does not catch a train back to her apartment. Love. Romantic entanglements. Deception. Trust. Friendship. Comedy. All come into focus as the two stories shift back and forth, overlap and surprisingly converge.",1998,PG-13,99,"['comedy', 'drama', 'fantasy', 'romance']","['GB', 'US']",,tt0120148,6.7,70506,21.062,6.564,hulu
ts34554,Rurouni Kenshin,SHOW,"The Meiji Era was one of great renewal for Japan, where swords and killing were outlawed. However, many survivors from the time of Revolution still live, lurking in the shadows and waiting for a chance to use their killing blades again. Only Kenshin Himura, formerly one of the most brutal of killers, hopes to keep his swordsman's honor and still live in the new era.",1996,TV-14,25,"['animation', 'comedy', 'action', 'drama', 'history', 'thriller']",['JP'],4,tt0182629,8.4,19012,161.146,8.542,hulu
